id,tipoDespesa,valorLiquido,ranking
204369,COMBUSTÍVEIS E LUBRIFICANTES.,73727.17,3.0
220646,COMBUSTÍVEIS E LUBRIFICANTES.,31426.83,4.0
171623,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,187800.0,2.0
204358,COMBUSTÍVEIS E LUBRIFICANTES.,210804.14,4.0
74646,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,415843.19,3.0
178910,PASSAGEM AÉREA - RPA,46532.42,5.0
220669,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,385213.7,2.0
204409,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,115846.86,5.0
204528,PASSAGEM AÉREA - SIGEPA,68350.02,2.0
74537,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,452080.12,1.0
204394,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,405199.97,2.0
204409,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,478769.91,1.0
204485,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,355100.0,2.0
179001,COMBUSTÍVEIS E LUBRIFICANTES.,149500.14,5.0
178927,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,271560.85,3.0
220688,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,354679.85,2.0
204431,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,827000.0,1.0
204462,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,275060.17,2.0
160527,COMBUSTÍVEIS E LUBRIFICANTES.,156957.14,4.0
73441,PASSAGEM AÉREA - SIGEPA,337168.89,1.0
220592,PASSAGEM AÉREA - RPA,16456.95,5.0
74376,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,158505.81,4.0
160642,PASSAGEM AÉREA - RPA,71802.68000000001,5.0
209189,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,510853.66,1.0
220693,COMBUSTÍVEIS E LUBRIFICANTES.,239218.34,3.0
204560,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,437713.0,1.0
136811,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,399106.4,2.0
73604,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,188386.0,4.0
230765,PASSAGEM AÉREA - SIGEPA,50471.17,4.0
220672,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,709834.0,1.0
220676,COMBUSTÍVEIS E LUBRIFICANTES.,168636.87,2.0
220530,COMBUSTÍVEIS E LUBRIFICANTES.,78761.53,5.0
74356,PASSAGEM AÉREA - SIGEPA,368165.0,3.0
171617,COMBUSTÍVEIS E LUBRIFICANTES.,66021.42,5.0
220610,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,330522.87,2.0
178937,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,181500.0,3.0
137070,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,866400.0,1.0
205550,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,648551.06,1.0
191923,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,222701.48,4.0
204394,PASSAGEM AÉREA - SIGEPA,212065.2,3.0
204518,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,130257.89,4.0
220674,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,16500.0,5.0
204474,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,117624.76,4.0
204492,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,159789.18,4.0
220695,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,403977.7,3.0
220555,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,204315.88,4.0
204431,COMBUSTÍVEIS E LUBRIFICANTES.,273347.71,3.0
204398,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,179969.33,2.0
74171,PASSAGEM AÉREA - SIGEPA,213477.44,3.0
74550,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,302574.11,3.0
220609,PASSAGEM AÉREA - SIGEPA,385109.16,3.0
204536,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,87070.86,2.0
160548,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,313004.19,2.0
220668,COMBUSTÍVEIS E LUBRIFICANTES.,234747.45,3.0
141398,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,129411.33,4.0
160673,PASSAGEM AÉREA - SIGEPA,86049.3,5.0
220684,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,385771.17,2.0
73808,COMBUSTÍVEIS E LUBRIFICANTES.,13039.81,4.0
139285,COMBUSTÍVEIS E LUBRIFICANTES.,184854.05,5.0
160632,PASSAGEM AÉREA - SIGEPA,230607.71,3.0
161550,COMBUSTÍVEIS E LUBRIFICANTES.,160437.84,4.0
220626,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,363524.43,2.0
160674,COMBUSTÍVEIS E LUBRIFICANTES.,183488.81,4.0
141459,COMBUSTÍVEIS E LUBRIFICANTES.,141191.28,4.0
74784,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,314245.32,1.0
204492,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,405489.0,2.0
220572,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,121658.0,4.0
74454,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,1419173.49,1.0
220621,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,734750.0,1.0
221148,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,164900.0,4.0
220697,PASSAGEM AÉREA - SIGEPA,258367.49,2.0
204360,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,85379.61,4.0
220561,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,648575.34,1.0
220665,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,268991.38,2.0
220547,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,86253.0,5.0
204361,COMBUSTÍVEIS E LUBRIFICANTES.,126622.49,4.0
160561,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,67866.63,2.0
160641,COMBUSTÍVEIS E LUBRIFICANTES.,11601.369999999999,4.0
220618,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,366000.0,2.0
160604,PASSAGEM AÉREA - SIGEPA,445461.58,1.0
220569,COMBUSTÍVEIS E LUBRIFICANTES.,122125.46,4.0
220692,PASSAGEM AÉREA - SIGEPA,143395.3,4.0
220688,COMBUSTÍVEIS E LUBRIFICANTES.,291679.52,4.0
220592,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,1255552.0,1.0
220526,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,298325.9,2.0
220558,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,256044.66,3.0
206018,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,323208.18,3.0
150418,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,163570.0,4.0
178962,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,84878.11,2.0
220590,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,99253.54,5.0
178927,COMBUSTÍVEIS E LUBRIFICANTES.,149834.99,5.0
74646,TELEFONIA,12947.44,5.0
160641,PASSAGEM AÉREA - REEMBOLSO,2587.42,5.0
74858,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,195050.87,3.0
220645,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,106155.96,4.0
204571,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,467189.0,2.0
220677,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,57286.8,5.0
141531,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,446890.14,1.0
220696,PASSAGEM AÉREA - SIGEPA,207256.56,4.0
220571,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,137312.0,2.0
178866,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,187966.94,4.0
204515,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,260422.65,2.0
204362,PASSAGEM AÉREA - SIGEPA,176568.57,3.0
220628,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,6185.549999999999,5.0
74084,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,371346.48,3.0
204444,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,432941.68,1.0
178963,COMBUSTÍVEIS E LUBRIFICANTES.,67991.26,5.0
178866,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,272874.58,3.0
62881,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,719158.91,1.0
220576,PASSAGEM AÉREA - SIGEPA,205373.45,3.0
220583,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,173523.53,3.0
220551,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,554866.02,1.0
178866,COMBUSTÍVEIS E LUBRIFICANTES.,73063.97,5.0
204411,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",205883.49,3.0
220652,COMBUSTÍVEIS E LUBRIFICANTES.,98407.55,5.0
227991,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,71000.0,1.0
229585,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,22000.0,4.0
141456,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,6283.34,5.0
74467,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,14403.0,5.0
204456,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,359296.33,2.0
204482,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",12000.0,4.0
220665,COMBUSTÍVEIS E LUBRIFICANTES.,143501.36000000002,4.0
178873,COMBUSTÍVEIS E LUBRIFICANTES.,116293.91,4.0
220611,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,541640.0,1.0
160545,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,349882.11,1.0
143632,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,321622.5,2.0
88256,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,465245.94,2.0
160556,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,319029.38,3.0
74075,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,307838.0,2.0
204455,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,573454.15,1.0
220685,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,254473.0,3.0
74253,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",17115.12,5.0
220603,PASSAGEM AÉREA - SIGEPA,232460.86,5.0
220672,COMBUSTÍVEIS E LUBRIFICANTES.,123889.3,5.0
204511,COMBUSTÍVEIS E LUBRIFICANTES.,63448.95,5.0
178997,TELEFONIA,8388.36,5.0
133810,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,387628.35,1.0
171617,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,470033.52,1.0
204410,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,139097.5,5.0
204365,PASSAGEM AÉREA - SIGEPA,182243.64,2.0
220624,COMBUSTÍVEIS E LUBRIFICANTES.,187042.09,4.0
231911,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,140852.0,2.0
73604,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,491596.15,1.0
205865,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,84103.2,4.0
73433,TELEFONIA,73548.82,5.0
72442,COMBUSTÍVEIS E LUBRIFICANTES.,151484.68,4.0
178964,PASSAGEM AÉREA - SIGEPA,263070.61,3.0
160575,TELEFONIA,4046.92,5.0
220682,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,141019.36,5.0
160665,PASSAGEM AÉREA - SIGEPA,253997.22,3.0
220611,PASSAGEM AÉREA - SIGEPA,357064.13,2.0
220666,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",92820.99,5.0
220568,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,388786.64,1.0
141518,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,367160.1,1.0
220568,COMBUSTÍVEIS E LUBRIFICANTES.,61672.62,4.0
220626,PASSAGEM AÉREA - SIGEPA,137202.86,5.0
220555,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,518858.61,2.0
74356,LOCAÇÃO OU FRETAMENTO DE AERONAVES,578200.0,2.0
73778,PASSAGEM AÉREA - SIGEPA,209493.25,2.0
160538,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,358303.06,2.0
234673,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,272.6,4.0
198783,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,199610.0,4.0
98057,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,76833.18,5.0
204549,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,330713.0,1.0
220550,COMBUSTÍVEIS E LUBRIFICANTES.,66305.82,5.0
226708,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,779955.91,1.0
160629,PASSAGEM AÉREA - SIGEPA,145779.0,3.0
74084,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,571125.0,1.0
204462,COMBUSTÍVEIS E LUBRIFICANTES.,66830.21,4.0
220641,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,118699.7,4.0
160588,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,344383.41,3.0
74585,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,305000.0,3.0
209189,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,428649.22,2.0
141459,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,981100.0,1.0
204535,COMBUSTÍVEIS E LUBRIFICANTES.,21665.63,5.0
204515,PASSAGEM AÉREA - SIGEPA,75711.63,5.0
160161,COMBUSTÍVEIS E LUBRIFICANTES.,51231.57,4.0
204497,PASSAGEM AÉREA - REEMBOLSO,10633.87,5.0
204474,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,555169.4,1.0
178887,PASSAGEM AÉREA - RPA,3123.41,4.0
74784,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,285472.27,3.0
160674,PASSAGEM AÉREA - SIGEPA,308325.48,2.0
220527,COMBUSTÍVEIS E LUBRIFICANTES.,82397.33,5.0
220677,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,319700.0,3.0
66828,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,464800.0,1.0
220652,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,391782.56,2.0
204408,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,305700.0,3.0
205550,COMBUSTÍVEIS E LUBRIFICANTES.,46834.04,5.0
220564,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,681338.26,1.0
220676,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,909274.49,1.0
204515,COMBUSTÍVEIS E LUBRIFICANTES.,111739.92,3.0
220658,PASSAGEM AÉREA - SIGEPA,319571.1,2.0
204387,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,39516.48,5.0
178933,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,475016.93,1.0
220550,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,677511.62,1.0
138286,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,723603.4,1.0
204518,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,734120.0,1.0
204520,COMBUSTÍVEIS E LUBRIFICANTES.,152695.59,3.0
74262,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,298090.63,3.0
160535,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,190179.63,4.0
160635,COMBUSTÍVEIS E LUBRIFICANTES.,177399.05,3.0
204351,COMBUSTÍVEIS E LUBRIFICANTES.,184137.98,4.0
220607,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,340600.0,2.0
160559,COMBUSTÍVEIS E LUBRIFICANTES.,281042.09,4.0
178896,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,510860.0,1.0
73801,PASSAGEM AÉREA - SIGEPA,140613.15,5.0
220571,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,289839.07,1.0
220591,COMBUSTÍVEIS E LUBRIFICANTES.,261592.07,3.0
220608,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,666260.96,1.0
220641,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,623144.34,1.0
220699,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,161696.97,4.0
160592,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,135993.27,3.0
160635,PASSAGEM AÉREA - SIGEPA,77742.66,4.0
178970,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,372500.0,2.0
133810,COMBUSTÍVEIS E LUBRIFICANTES.,140791.95,3.0
160588,COMBUSTÍVEIS E LUBRIFICANTES.,90314.48,5.0
160588,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,212866.71,4.0
220548,PASSAGEM AÉREA - SIGEPA,250914.6,3.0
160598,TELEFONIA,51686.67,4.0
156190,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,266512.35,2.0
178943,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,304060.0,3.0
74065,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,47836.66,2.0
220598,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,239170.0,4.0
160575,COMBUSTÍVEIS E LUBRIFICANTES.,79574.72,2.0
204391,COMBUSTÍVEIS E LUBRIFICANTES.,206043.26,2.0
141555,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,147648.8,5.0
178975,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,80149.1,4.0
220546,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,432000.0,2.0
74041,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,350757.03,3.0
220702,PASSAGEM AÉREA - SIGEPA,322340.85,2.0
220677,COMBUSTÍVEIS E LUBRIFICANTES.,66460.22,4.0
73531,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,136065.37,4.0
220532,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,529014.8,1.0
178966,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,288806.0,2.0
160641,PASSAGEM AÉREA - SIGEPA,13363.22,3.0
74428,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,473616.74,1.0
230765,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,79618.17,3.0
143632,LOCAÇÃO OU FRETAMENTO DE AERONAVES,107800.0,4.0
231911,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,155565.96,1.0
220611,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,330352.81,3.0
92776,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,363211.34,2.0
133439,PASSAGEM AÉREA - SIGEPA,390731.65,2.0
220657,PASSAGEM AÉREA - SIGEPA,337612.38,1.0
223128,PASSAGEM AÉREA - SIGEPA,293898.22,3.0
178829,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,843360.34,1.0
98148,COMBUSTÍVEIS E LUBRIFICANTES.,174493.32,3.0
74171,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",28727.309999999998,5.0
220628,COMBUSTÍVEIS E LUBRIFICANTES.,173465.68,2.0
74400,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,16813.2,5.0
220666,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,211560.33,3.0
220585,COMBUSTÍVEIS E LUBRIFICANTES.,180192.25,4.0
220715,PASSAGEM AÉREA - SIGEPA,131226.43,1.0
141518,COMBUSTÍVEIS E LUBRIFICANTES.,34191.89,4.0
204501,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,660911.1,1.0
220554,PASSAGEM AÉREA - SIGEPA,426311.71,1.0
206018,COMBUSTÍVEIS E LUBRIFICANTES.,171990.8,4.0
220644,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,278369.83,3.0
220708,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,309016.98,2.0
221148,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,861934.8,1.0
73604,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,252272.05000000002,3.0
160591,PASSAGEM AÉREA - SIGEPA,316041.82,2.0
74454,TELEFONIA,22654.37,3.0
141431,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,72000.0,5.0
220544,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,311510.73,2.0
220530,PASSAGEM AÉREA - SIGEPA,183134.07,4.0
220684,COMBUSTÍVEIS E LUBRIFICANTES.,66255.92,5.0
62881,COMBUSTÍVEIS E LUBRIFICANTES.,78541.29,5.0
74044,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,189824.74,2.0
204457,PASSAGEM AÉREA - SIGEPA,178130.04,4.0
204567,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,89099.67,5.0
220661,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,71059.78,4.0
204388,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,442177.33,2.0
204431,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,444000.0,2.0
220675,LOCAÇÃO OU FRETAMENTO DE AERONAVES,462000.0,2.0
191923,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,421400.0,2.0
204419,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,173280.0,2.0
74060,COMBUSTÍVEIS E LUBRIFICANTES.,207768.13,2.0
156190,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,87296.70999999999,3.0
220714,COMBUSTÍVEIS E LUBRIFICANTES.,114964.03,5.0
122974,PASSAGEM AÉREA - SIGEPA,223439.7,4.0
160518,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,209806.16,2.0
220602,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,63130.0,5.0
220571,COMBUSTÍVEIS E LUBRIFICANTES.,107769.41,3.0
141431,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,248974.71,3.0
204422,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,248006.67,2.0
220640,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,772203.94,1.0
220612,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,481262.65,1.0
204431,PASSAGEM AÉREA - SIGEPA,160919.35,4.0
204567,COMBUSTÍVEIS E LUBRIFICANTES.,184913.12,3.0
160510,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,182322.66,4.0
204511,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,383528.71,3.0
220706,COMBUSTÍVEIS E LUBRIFICANTES.,209899.16,4.0
74856,COMBUSTÍVEIS E LUBRIFICANTES.,156675.91,4.0
160510,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,197680.0,3.0
178989,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,182118.6,3.0
220532,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,192600.0,3.0
160758,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,238600.36,3.0
204367,PASSAGEM AÉREA - SIGEPA,512298.32,1.0
160673,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,484953.19,2.0
160548,PASSAGEM AÉREA - SIGEPA,201222.87,3.0
77003,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",3896.0,3.0
221329,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,333575.09,1.0
204453,COMBUSTÍVEIS E LUBRIFICANTES.,205910.0,4.0
204395,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,81475.76,4.0
220542,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,198690.0,2.0
220555,PASSAGEM AÉREA - SIGEPA,209211.87,3.0
220581,COMBUSTÍVEIS E LUBRIFICANTES.,166253.3,4.0
220572,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,1010232.4,1.0
204379,COMBUSTÍVEIS E LUBRIFICANTES.,144490.94,4.0
226837,PASSAGEM AÉREA - SIGEPA,206884.72,2.0
220574,PASSAGEM AÉREA - SIGEPA,363151.18,2.0
204531,PASSAGEM AÉREA - REEMBOLSO,1588.02,5.0
204355,PASSAGEM AÉREA - SIGEPA,378532.37,2.0
227991,PASSAGEM AÉREA - SIGEPA,13625.67,4.0
